Cell_name	Zvalue	Color	Cluster	ATM	CFLAR
MGH60_P5_E04	-0.157811522342	green3	2	0.25338	3.1018
MGH60_P5_E05	0.0912454782806	green3	2	0.2302	2.7148
MGH60_P5_E06	-0.428424843585	green3	2	3.1669	2.7181
MGH60_P5_E07	0.383307654685	green3	2	0.13225	2.326
MGH60_P5_E08	NA	black	0	0	4.7357
MGH60_P5_E09	-0.631297258445	green3	2	2.4141	2.4297
MGH60_P5_E10	-0.210555547025	green3	2	0.70221	3.6889
MGH60_P5_E11	0.235230306088	green3	2	3.4186	3.0517
MGH60_P5_E12	-1.26392412369	red	1	0.17505	4.5444
MGH60_P5_F01	-1.29491965897	red	1	0.1635	4.5611
MGH60_P5_F02	-0.242150784352	green3	2	2.0824	2.6638
MGH60_P5_F03	NA	black	0	0	3.1199
MGH60_P5_F04	0.456453976265	green3	2	0.12961	2.2253
MGH60_P5_F05	NA	black	0	0	1.7502
MGH60_P5_F06	-0.0161716431164	green3	2	3.2746	2.9317
MGH60_P5_F07	0.463733640042	green3	2	1.315	4.6403
MGH60_P5_F08	-0.235488502551	green3	2	1.9826	2.6448
MGH60_P5_F09	-0.110437571904	green3	2	0.44784	3.0971
MGH60_P5_F11	NA	black	0	0	2.9924
MGH60_P5_F12	-1.5142215658	red	1	2.4518	1.7941
MGH60_P5_G01	-0.0509881242032	green3	2	0.98039	4.5344
MGH60_P5_G02	-0.0202970458699	green3	2	0.4678	2.9071
MGH60_P5_G03	-0.263897225629	green3	2	0.30217	3.295
MGH60_P5_G04	-0.290857485003	green3	2	1.9971	2.5893
MGH60_P5_G05	-0.0386428305313	green3	2	0.67807	3.0156
MGH60_P5_G06	NA	black	0	0	2.2813
MGH60_P5_G07	0.0695099463222	green3	2	3.0072	2.9705
MGH60_P5_G08	0.358669721082	green3	2	2.2957	3.218
MGH60_P5_G09	-0.662214837551	green3	2	3.2002	2.6053
MGH60_P5_G10	0.419564995185	green3	2	0.062122	2.3196
MGH60_P5_G11	-0.0195274168034	green3	2	0.97746	2.169
MGH60_P5_G12	2.02233284691	black	0	2.1667	4.9015
MGH60_P5_H01	NA	black	0	0	2.105
MGH60_P5_H02	-0.0363422856136	green3	2	0.72247	3.0326
MGH60_P5_H03	-0.615941473755	green3	2	0.092207	3.6233
MGH60_P5_H04	0.963888421023	green3	2	0.05797	1.6079
MGH60_P5_H05	-0.197049686353	green3	2	2.1658	2.7247
MGH60_P5_H06	NA	black	0	0	2.7981
MGH60_P5_H07	0.0602048689432	green3	2	1.0969	3.4804
MGH60_P5_H08	-1.47240427375	red	1	0.10165	4.6567
MGH60_P5_H09	-0.0793065887972	green3	2	0.27858	2.9851
MGH60_P5_H10	-0.555592403203	green3	2	0.10568	3.5601
MGH60_P5_H11	-0.226890478137	green3	2	0.053806	3.127
MGH60_P5_H12	-0.240755437303	green3	2	1.4931	2.3893
MGH60_P6_A01	0.226659558024	green3	2	1.3208	3.6539
MGH60_P6_A02	-0.0159825601059	green3	2	3.2909	2.9323
MGH60_P6_A03	5.76775342468	black	0	3.8058	5.2991
MGH60_P6_A04	0.361891938259	green3	2	1.7828	3.4061
MGH60_P6_A05	0.0991174983453	green3	2	0.16993	2.7126
MGH60_P6_A06	0.315668019085	green3	2	0.08134	2.4444
MGH60_P6_A07	-0.29116745771	green3	2	0.089498	3.2197
MGH60_P6_A08	-0.0155602935442	green3	2	0.97453	3.7955
MGH60_P6_A09	-0.0880576758358	green3	2	0.23879	2.9904
MGH60_P6_A10	1.72098911714	black	0	1.818	5.3855
MGH60_P6_A11	0.638632939376	green3	2	0.097611	2.0007
MGH60_P6_A12	-0.0336810231737	green3	2	0.13881	2.898
MGH60_P6_B01	3.21150449084	black	0	3.2566	4.5508
MGH60_P6_B03	-0.0368098770411	green3	2	1.0587	2.4777
MGH60_P6_B04	NA	black	0	0	2.2792
MGH60_P6_B05	0.174696148147	green3	2	0.4957	2.434
MGH60_P6_B06	0.21670339092	green3	2	0.38515	2.4311
MGH60_P6_B07	0.0196684940649	green3	2	1.1382	3.0122
MGH60_P6_B08	2.42597109698	black	0	2.0909	5.5112
MGH60_P6_B09	-0.281848865944	green3	2	1.6781	2.4573
MGH60_P6_B10	NA	black	0	0	2.8199
MGH60_P6_B11	-1.19798277607	red	1	4.3894	2.5777
MGH60_P6_B12	0.0252055460175	green3	2	0.16864	2.8176
MGH60_P6_C02	NA	black	0	0	2.6432
MGH60_P6_C03	-1.53153573572	black	0	3.0298	2.107
MGH60_P6_C05	0.927314531197	green3	2	2.5998	3.5671
MGH60_P6_C06	NA	black	0	0	3.6876
MGH60_P6_C07	NA	black	0	0	2.6547
MGH60_P6_C08	-0.0266831689508	green3	2	0.60027	2.9465
MGH60_P6_C09	0.0103581559651	green3	2	0.8472	2.7723
MGH60_P6_C10	NA	black	0	0	2.8693
MGH60_P6_C11	0.231367314879	green3	2	0.63041	2.0328
MGH60_P6_D01	-0.485361022333	green3	2	1.6749	2.147
MGH60_P6_D03	0.190329785908	green3	2	0.55483	2.3239
MGH60_P6_D04	NA	black	0	0	2.9042
MGH60_P6_D05	NA	black	0	0	2.0844
MGH60_P6_D06	NA	black	0	0	2.2937
MGH60_P6_D07	-2.14280836838	black	0	3.0252	1.7799
MGH60_P6_D08	0.0531286611536	green3	2	0.23143	2.7734
MGH60_P6_D09	-0.189645892907	green3	2	1.2696	2.2213
MGH60_P6_D11	-0.559429010009	green3	2	1.9268	2.2591
MGH60_P6_D12	-0.0373234624648	green3	2	1.067	2.5003
MGH60_P6_E01	0.0978595612059	green3	2	0.4489	2.6459
MGH60_P6_E02	0.0823939423461	green3	2	0.76977	2.3618
MGH60_P6_E03	0.198287409312	green3	2	0.42008	2.4431
MGH60_P6_E04	-0.8012671341	green3	2	0.16092	3.9295
MGH60_P6_E05	-0.00857537167033	green3	2	0.98841	2.5614
MGH60_P6_E06	0.210300574034	green3	2	1.9516	3.1447
MGH60_P6_E07	NA	black	0	0	2.5331
MGH60_P6_E08	-0.224652993403	green3	2	0.69777	3.7272
MGH60_P6_E09	0.223764739474	green3	2	1.6947	3.2463
MGH60_P6_E10	NA	black	0	0	2.4988
